Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","66","Fiji","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","881","","Official data"
"FBS","Food Balance Sheets","67","Finland","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","5368","","Official data"
"FBS","Food Balance Sheets","67","Finland","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","5389","","Official data"
"FBS","Food Balance Sheets","67","Finland","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","5408","","Official data"
"FBS","Food Balance Sheets","67","Finland","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","5426","","Official data"
"FBS","Food Balance Sheets","68","France","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","63231","","Official data"
"FBS","Food Balance Sheets","68","France","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","63582","","Official data"
"FBS","Food Balance Sheets","68","France","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","63937","","Official data"
"FBS","Food Balance Sheets","68","France","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","64291","","Official data"
"FBS","Food Balance Sheets","70","French Polynesia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","268","","Official data"
"FBS","Food Balance Sheets","70","French Polynesia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","271","","Official data"
"FBS","Food Balance Sheets","70","French Polynesia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","274","","Official data"
"FBS","Food Balance Sheets","70","French Polynesia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","277","","Official data"
"FBS","Food Balance Sheets","74","Gabon","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","1556","","Official data"
"FBS","Food Balance Sheets","74","Gabon","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","1594","","Official data"
"FBS","Food Balance Sheets","74","Gabon","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","1633","","Official data"
"FBS","Food Balance Sheets","74","Gabon","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","1672","","Official data"
"FBS","Food Balance Sheets","75","Gambia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","1681","","Official data"
"FBS","Food Balance Sheets","75","Gambia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","1735","","Official data"
"FBS","Food Balance Sheets","75","Gambia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","1791","","Official data"
"FBS","Food Balance Sheets","75","Gambia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","1849","","Official data"
"FBS","Food Balance Sheets","73","Georgia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","4389","","Official data"
"FBS","Food Balance Sheets","73","Georgia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","4374","","Official data"
"FBS","Food Balance Sheets","73","Georgia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","4358","","Official data"
"FBS","Food Balance Sheets","73","Georgia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","4341","","Official data"
"FBS","Food Balance Sheets","79","Germany","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","83017","","Official data"
"FBS","Food Balance Sheets","79","Germany","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","82893","","Official data"
"FBS","Food Balance Sheets","79","Germany","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","82800","","Official data"
"FBS","Food Balance Sheets","79","Germany","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","82727","","Official data"
"FBS","Food Balance Sheets","81","Ghana","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","24263","","Official data"
"FBS","Food Balance Sheets","81","Ghana","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","24821","","Official data"
"FBS","Food Balance Sheets","81","Ghana","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","25366","","Official data"
"FBS","Food Balance Sheets","81","Ghana","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","25905","","Official data"
"FBS","Food Balance Sheets","84","Greece","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","11110","","Official data"
"FBS","Food Balance Sheets","84","Greece","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","11119","","Official data"
"FBS","Food Balance Sheets","84","Greece","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","11125","","Official data"
"FBS","Food Balance Sheets","84","Greece","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","11128","","Official data"
"FBS","Food Balance Sheets","86","Grenada","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","105","","Official data"
"FBS","Food Balance Sheets","86","Grenada","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","105","","Official data"
"FBS","Food Balance Sheets","86","Grenada","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","105","","Official data"
"FBS","Food Balance Sheets","86","Grenada","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","106","","Official data"
"FBS","Food Balance Sheets","89","Guatemala","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","14342","","Official data"
"FBS","Food Balance Sheets","89","Guatemala","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","14707","","Official data"
"FBS","Food Balance Sheets","89","Guatemala","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","15083","","Official data"
"FBS","Food Balance Sheets","89","Guatemala","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","15468","","Official data"
"FBS","Food Balance Sheets","90","Guinea","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","10876","","Official data"
"FBS","Food Balance Sheets","90","Guinea","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","11162","","Official data"
"FBS","Food Balance Sheets","90","Guinea","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","11451","","Official data"
"FBS","Food Balance Sheets","90","Guinea","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","11745","","Official data"
"FBS","Food Balance Sheets","175","Guinea-Bissau","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","1587","","Official data"
"FBS","Food Balance Sheets","175","Guinea-Bissau","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","1624","","Official data"
"FBS","Food Balance Sheets","175","Guinea-Bissau","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","1664","","Official data"
"FBS","Food Balance Sheets","175","Guinea-Bissau","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","1704","","Official data"
"FBS","Food Balance Sheets","91","Guyana","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","786","","Official data"
"FBS","Food Balance Sheets","91","Guyana","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","791","","Official data"
"FBS","Food Balance Sheets","91","Guyana","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","795","","Official data"
"FBS","Food Balance Sheets","91","Guyana","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","800","","Official data"
"FBS","Food Balance Sheets","93","Haiti","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","9896","","Official data"
"FBS","Food Balance Sheets","93","Haiti","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","10033","","Official data"
"FBS","Food Balance Sheets","93","Haiti","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","10174","","Official data"
"FBS","Food Balance Sheets","93","Haiti","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","10317","","Official data"
"FBS","Food Balance Sheets","95","Honduras","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","7621","","Official data"
"FBS","Food Balance Sheets","95","Honduras","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","7777","","Official data"
"FBS","Food Balance Sheets","95","Honduras","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","7936","","Official data"
"FBS","Food Balance Sheets","95","Honduras","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","8096","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","10015","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","9996","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","9976","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","9955","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","318","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","322","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","326","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","330","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","1205625","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","1221156","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","1236687","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","1252140","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","240676","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","243802","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","246864","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","249866","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","74462","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","75424","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","76424","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","77447","","Official data"
"FBS","Food Balance Sheets","103","Iraq","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","30962","","Official data"
"FBS","Food Balance Sheets","103","Iraq","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","31837","","Official data"
"FBS","Food Balance Sheets","103","Iraq","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","32778","","Official data"
"FBS","Food Balance Sheets","103","Iraq","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","33765","","Official data"
"FBS","Food Balance Sheets","104","Ireland","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","4468","","Official data"
"FBS","Food Balance Sheets","104","Ireland","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","4523","","Official data"
"FBS","Food Balance Sheets","104","Ireland","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","4576","","Official data"
"FBS","Food Balance Sheets","104","Ireland","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","4627","","Official data"
"FBS","Food Balance Sheets","105","Israel","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","7420","","Official data"
"FBS","Food Balance Sheets","105","Israel","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","7542","","Official data"
"FBS","Food Balance Sheets","105","Israel","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","7644","","Official data"
"FBS","Food Balance Sheets","105","Israel","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","7733","","Official data"
"FBS","Food Balance Sheets","106","Italy","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","60509","","Official data"
"FBS","Food Balance Sheets","106","Italy","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","60729","","Official data"
"FBS","Food Balance Sheets","106","Italy","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","60885","","Official data"
"FBS","Food Balance Sheets","106","Italy","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","60990","","Official data"
"FBS","Food Balance Sheets","109","Jamaica","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","2741","","Official data"
"FBS","Food Balance Sheets","109","Jamaica","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","2755","","Official data"
"FBS","Food Balance Sheets","109","Jamaica","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","2769","","Official data"
"FBS","Food Balance Sheets","109","Jamaica","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","2784","","Official data"
"FBS","Food Balance Sheets","110","Japan","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","127353","","Official data"
"FBS","Food Balance Sheets","110","Japan","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","127319","","Official data"
"FBS","Food Balance Sheets","110","Japan","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","127250","","Official data"
"FBS","Food Balance Sheets","110","Japan","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","127144","","Official data"
"FBS","Food Balance Sheets","112","Jordan","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","6455","","Official data"
"FBS","Food Balance Sheets","112","Jordan","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","6731","","Official data"
"FBS","Food Balance Sheets","112","Jordan","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","7009","","Official data"
"FBS","Food Balance Sheets","112","Jordan","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","7274","","Official data"
"FBS","Food Balance Sheets","108","Kazakhstan","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","15921","","Official data"
"FBS","Food Balance Sheets","108","Kazakhstan","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","16098","","Official data"
"FBS","Food Balance Sheets","108","Kazakhstan","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","16271","","Official data"
"FBS","Food Balance Sheets","108","Kazakhstan","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","16441","","Official data"
"FBS","Food Balance Sheets","114","Kenya","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","40909","","Official data"
"FBS","Food Balance Sheets","114","Kenya","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","42028","","Official data"
"FBS","Food Balance Sheets","114","Kenya","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","43178","","Official data"
"FBS","Food Balance Sheets","114","Kenya","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","44354","","Official data"
"FBS","Food Balance Sheets","83","Kiribati","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","98","","Official data"
"FBS","Food Balance Sheets","83","Kiribati","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","99","","Official data"
"FBS","Food Balance Sheets","83","Kiribati","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","101","","Official data"
"FBS","Food Balance Sheets","83","Kiribati","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","102","","Official data"
"FBS","Food Balance Sheets","118","Kuwait","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","2992","","Official data"
"FBS","Food Balance Sheets","118","Kuwait","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","3125","","Official data"
"FBS","Food Balance Sheets","118","Kuwait","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","3250","","Official data"
"FBS","Food Balance Sheets","118","Kuwait","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","3369","","Official data"
"FBS","Food Balance Sheets","113","Kyrgyzstan","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","5334","","Official data"
"FBS","Food Balance Sheets","113","Kyrgyzstan","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","5403","","Official data"
"FBS","Food Balance Sheets","113","Kyrgyzstan","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","5474","","Official data"
"FBS","Food Balance Sheets","113","Kyrgyzstan","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","5548","","Official data"
"FBS","Food Balance Sheets","120","Lao People's Democratic Republic","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","6396","","Official data"
"FBS","Food Balance Sheets","120","Lao People's Democratic Republic","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","6521","","Official data"
"FBS","Food Balance Sheets","120","Lao People's Democratic Republic","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","6646","","Official data"
"FBS","Food Balance Sheets","120","Lao People's Democratic Republic","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","6770","","Official data"
"FBS","Food Balance Sheets","119","Latvia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","2091","","Official data"
"FBS","Food Balance Sheets","119","Latvia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","2073","","Official data"
"FBS","Food Balance Sheets","119","Latvia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","2060","","Official data"
"FBS","Food Balance Sheets","119","Latvia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","2050","","Official data"
"FBS","Food Balance Sheets","121","Lebanon","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","4341","","Official data"
"FBS","Food Balance Sheets","121","Lebanon","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","4478","","Official data"
"FBS","Food Balance Sheets","121","Lebanon","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","4647","","Official data"
"FBS","Food Balance Sheets","121","Lebanon","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","4822","","Official data"
"FBS","Food Balance Sheets","122","Lesotho","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","2009","","Official data"
"FBS","Food Balance Sheets","122","Lesotho","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","2030","","Official data"
"FBS","Food Balance Sheets","122","Lesotho","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","2052","","Official data"
"FBS","Food Balance Sheets","122","Lesotho","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","2074","","Official data"
"FBS","Food Balance Sheets","123","Liberia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","3958","","Official data"
"FBS","Food Balance Sheets","123","Liberia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","4080","","Official data"
"FBS","Food Balance Sheets","123","Liberia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","4190","","Official data"
"FBS","Food Balance Sheets","123","Liberia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","4294","","Official data"
"FBS","Food Balance Sheets","126","Lithuania","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","3068","","Official data"
"FBS","Food Balance Sheets","126","Lithuania","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","3044","","Official data"
"FBS","Food Balance Sheets","126","Lithuania","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","3028","","Official data"
"FBS","Food Balance Sheets","126","Lithuania","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","3017","","Official data"
"FBS","Food Balance Sheets","256","Luxembourg","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","508","","Official data"
"FBS","Food Balance Sheets","256","Luxembourg","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","516","","Official data"
"FBS","Food Balance Sheets","256","Luxembourg","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","524","","Official data"
"FBS","Food Balance Sheets","256","Luxembourg","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","530","","Official data"
"FBS","Food Balance Sheets","129","Madagascar","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","21080","","Official data"
"FBS","Food Balance Sheets","129","Madagascar","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","21679","","Official data"
"FBS","Food Balance Sheets","129","Madagascar","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","22294","","Official data"
"FBS","Food Balance Sheets","129","Madagascar","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","22925","","Official data"
"FBS","Food Balance Sheets","130","Malawi","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","15014","","Official data"
"FBS","Food Balance Sheets","130","Malawi","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","15458","","Official data"
"FBS","Food Balance Sheets","130","Malawi","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","15906","","Official data"
"FBS","Food Balance Sheets","130","Malawi","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","16363","","Official data"
"FBS","Food Balance Sheets","131","Malaysia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","28276","","Official data"
"FBS","Food Balance Sheets","131","Malaysia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","28759","","Official data"
"FBS","Food Balance Sheets","131","Malaysia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","29240","","Official data"
"FBS","Food Balance Sheets","131","Malaysia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","29717","","Official data"
"FBS","Food Balance Sheets","132","Maldives","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","326","","Official data"
"FBS","Food Balance Sheets","132","Maldives","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","332","","Official data"
"FBS","Food Balance Sheets","132","Maldives","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","338","","Official data"
"FBS","Food Balance Sheets","132","Maldives","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","345","","Official data"
"FBS","Food Balance Sheets","133","Mali","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","13986","","Official data"
"FBS","Food Balance Sheets","133","Mali","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","14417","","Official data"
"FBS","Food Balance Sheets","133","Mali","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","14854","","Official data"
"FBS","Food Balance Sheets","133","Mali","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","15302","","Official data"
"FBS","Food Balance Sheets","134","Malta","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","425","","Official data"
"FBS","Food Balance Sheets","134","Malta","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","426","","Official data"
"FBS","Food Balance Sheets","134","Malta","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","428","","Official data"
"FBS","Food Balance Sheets","134","Malta","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","429","","Official data"
"FBS","Food Balance Sheets","136","Mauritania","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","3609","","Official data"
"FBS","Food Balance Sheets","136","Mauritania","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","3703","","Official data"
"FBS","Food Balance Sheets","136","Mauritania","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","3796","","Official data"
"FBS","Food Balance Sheets","136","Mauritania","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","3890","","Official data"
"FBS","Food Balance Sheets","137","Mauritius","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","1231","","Official data"
"FBS","Food Balance Sheets","137","Mauritius","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","1235","","Official data"
"FBS","Food Balance Sheets","137","Mauritius","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","1240","","Official data"
"FBS","Food Balance Sheets","137","Mauritius","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","1244","","Official data"
"FBS","Food Balance Sheets","138","Mexico","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","117886","","Official data"
"FBS","Food Balance Sheets","138","Mexico","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","119361","","Official data"
"FBS","Food Balance Sheets","138","Mexico","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","120847","","Official data"
"FBS","Food Balance Sheets","138","Mexico","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","122332","","Official data"
"FBS","Food Balance Sheets","141","Mongolia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","2713","","Official data"
"FBS","Food Balance Sheets","141","Mongolia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","2754","","Official data"
"FBS","Food Balance Sheets","141","Mongolia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","2796","","Official data"
"FBS","Food Balance Sheets","141","Mongolia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","2839","","Official data"
"FBS","Food Balance Sheets","273","Montenegro","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","620","","Official data"
"FBS","Food Balance Sheets","273","Montenegro","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","621","","Official data"
"FBS","Food Balance Sheets","273","Montenegro","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","621","","Official data"
"FBS","Food Balance Sheets","273","Montenegro","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","621","","Official data"
"FBS","Food Balance Sheets","143","Morocco","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","31642","","Official data"
"FBS","Food Balance Sheets","143","Morocco","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","32059","","Official data"
"FBS","Food Balance Sheets","143","Morocco","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","32521","","Official data"
"FBS","Food Balance Sheets","143","Morocco","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","33008","","Official data"
"FBS","Food Balance Sheets","144","Mozambique","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","23967","","Official data"
"FBS","Food Balance Sheets","144","Mozambique","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","24581","","Official data"
"FBS","Food Balance Sheets","144","Mozambique","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","25203","","Official data"
"FBS","Food Balance Sheets","144","Mozambique","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","25834","","Official data"
"FBS","Food Balance Sheets","28","Myanmar","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","51931","","Official data"
"FBS","Food Balance Sheets","28","Myanmar","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","52351","","Official data"
"FBS","Food Balance Sheets","28","Myanmar","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","52797","","Official data"
"FBS","Food Balance Sheets","28","Myanmar","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","53259","","Official data"
"FBS","Food Balance Sheets","147","Namibia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","2179","","Official data"
"FBS","Food Balance Sheets","147","Namibia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","2218","","Official data"
"FBS","Food Balance Sheets","147","Namibia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","2259","","Official data"
"FBS","Food Balance Sheets","147","Namibia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","2303","","Official data"
"FBS","Food Balance Sheets","149","Nepal","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","26846","","Official data"
"FBS","Food Balance Sheets","149","Nepal","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","27156","","Official data"
